League,Team,Name,Goals,Expected goals (xG),Big chances missed,Successful dribbles,Total shots,Goal conversion %,Average Sofascore,Tackles,Interceptions,Clearances,Errors leading to goal,Big chances created,Assists,Accurate passes,Accurate passes %,Key passes,Saves,Clean sheets,Penalties saved,Saves from inside box,Runs out,Position,Age,Market value
Serie A,Venezia,Ionuț Radu,0.0,0.0,0.0,1.0,0.0,0.0,7.08,0.0,0.0,10.0,0.0,0.0,0.0,220.0,51.28,0.0,44.0,4.0,0.0,32.0,1.0,Goalkeeper,26.0,€2.4m
Serie A,Inter Milan,Yann Sommer,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,20.0,0.0,0.0,0.0,950.0,86.36,0.0,79.0,12.0,1.0,48.0,9.0,Goalkeeper,36.0,€4.00m
Serie A,Inter Milan,Yann Sommer,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,20.0,0.0,0.0,0.0,950.0,86.36,0.0,79.0,12.0,1.0,48.0,9.0,Goalkeeper,36.0,€4.00m
Serie A,Como,Jean Butez,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,18.0,0.0,0.0,0.0,452.0,74.71,1.0,45.0,5.0,0.0,25.0,17.0,Goalkeeper,29.0,€3.00m
Serie A,Como,Jean Butez,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,18.0,0.0,0.0,0.0,452.0,74.71,1.0,45.0,5.0,0.0,25.0,17.0,Goalkeeper,29.0,€3.00m
Serie A,Juventus,Mattia Perin,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,2.0,0.0,0.0,0.0,115.0,75.66,0.0,13.0,3.0,0.0,6.0,0.0,Goalkeeper,32.0,€3.00m
Serie A,Lecce,Tiago Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,11.0,0.0,0.0,0.0,35.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,20.0,€1.00m
Serie A,Roma,Mats Hummels,0.0,0.47,1.0,4.0,8.0,0.0,7.05,30.0,26.0,43.0,0.0,0.0,0.0,387.0,89.38,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,36.0,€2.50m
Serie A,Parma,Zion Suzuki,0.0,0.0,0.0,0.0,0.0,0.0,7.02,1.0,0.0,48.0,0.0,0.0,0.0,786.0,63.59,0.0,96.0,6.0,0.0,72.0,18.0,Goalkeeper,22.0,€14.00m
Serie A,Parma,Zion Suzuki,0.0,0.0,0.0,0.0,0.0,0.0,7.02,1.0,0.0,48.0,0.0,0.0,0.0,786.0,63.59,0.0,96.0,6.0,0.0,72.0,18.0,Goalkeeper,22.0,€14.00m
Serie A,Udinese,Răzvan Sava,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,12.0,0.0,0.0,0.0,252.0,68.85,0.0,38.0,4.0,0.0,27.0,5.0,Goalkeeper,22.0,€2.50m
Serie A,Monza,Stefano Turati,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,25.0,2.0,0.0,0.0,639.0,67.48,0.0,95.0,2.0,2.0,69.0,13.0,Goalkeeper,23.0,€7.50m
Serie A,Monza,Stefano Turati,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,25.0,2.0,0.0,0.0,639.0,67.48,0.0,95.0,2.0,2.0,69.0,13.0,Goalkeeper,23.0,€7.50m
Serie A,Lecce,Wladimiro Falcone,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,47.0,1.0,0.0,0.0,586.0,58.02,0.0,117.0,7.0,1.0,70.0,14.0,Goalkeeper,30.0,€4.00m
Serie A,Lecce,Wladimiro Falcone,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,47.0,1.0,0.0,0.0,586.0,58.02,0.0,117.0,7.0,1.0,70.0,14.0,Goalkeeper,30.0,€4.00m
Serie A,Inter Milan,Stefan de Vrij,2.0,0.99,1.0,3.0,12.0,16.67,7.01,17.0,21.0,84.0,0.0,0.0,0.0,1245.0,93.26,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,32.0,€7.00m
Serie A,Empoli,Ardian Ismajli,0.0,0.31,1.0,0.0,5.0,0.0,7.01,27.0,51.0,229.0,0.0,0.0,0.0,785.0,85.98,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,28.0,€6.00m
Serie A,Genoa,Morten Frendrup,2.0,1.67,0.0,10.0,30.0,6.67,6.99,102.0,47.0,48.0,0.0,0.0,0.0,1020.0,85.71,14.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,24.0,€20.00m
Serie A,AC Milan,Matteo Gabbia,1.0,0.83,1.0,1.0,12.0,8.33,6.98,20.0,13.0,91.0,0.0,0.0,0.0,1182.0,90.99,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,25.0,€14.00m
Serie A,Juventus,Pierre Kalulu,1.0,0.68,0.0,4.0,7.0,14.29,6.97,41.0,17.0,64.0,0.0,0.0,0.0,1900.0,93.83,11.0,0.0,0.0,0.0,0.0,0.0,Right-Back,24.0,€26.00m
Serie A,Torino,Saúl Coco,2.0,1.18,4.0,7.0,20.0,10.0,6.96,46.0,38.0,153.0,1.0,0.0,0.0,1344.0,88.54,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,24.0,€12.4m
Serie A,Udinese,Jaka Bijol,1.0,2.01,3.0,2.0,19.0,5.26,6.95,43.0,38.0,179.0,0.0,0.0,0.0,1397.0,83.9,11.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€18.00m
Serie A,Torino,Eljif Elmas,4.0,1.45,0.0,13.0,18.0,22.22,6.95,8.0,6.0,5.0,0.0,0.0,0.0,220.0,83.02,9.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,25.0,€14.00m
Serie A,AC Milan,Malick Thiaw,0.0,0.58,0.0,3.0,7.0,0.0,6.95,24.0,15.0,76.0,0.0,0.0,0.0,1178.0,93.57,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,23.0,€20.00m
Serie A,Roma,Enzo Le Fée,0.0,0.23,0.0,4.0,4.0,0.0,6.95,7.0,5.0,2.0,0.0,0.0,0.0,222.0,87.75,3.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,24.0,€16.6m
Serie A,AC Milan,Ismaël Bennacer,0.0,0.08,0.0,9.0,3.0,0.0,6.95,5.0,3.0,1.0,0.0,0.0,0.0,194.0,90.65,4.0,0.0,0.0,0.0,0.0,0.0,Defensive Midfield,26.0,€15.9m
Serie A,Fiorentina,Danilo Cataldi,3.0,0.98,0.0,3.0,13.0,23.08,6.94,25.0,22.0,34.0,0.0,0.0,0.0,834.0,86.16,16.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,30.0,€4.00m
Serie A,Napoli,Alex Meret,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,23.0,0.0,0.0,0.0,874.0,83.96,0.0,56.0,14.0,2.0,35.0,20.0,Goalkeeper,28.0,€12.00m
Serie A,Napoli,Alex Meret,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,23.0,0.0,0.0,0.0,874.0,83.96,0.0,56.0,14.0,2.0,35.0,20.0,Goalkeeper,28.0,€12.00m
Serie A,Lazio,Alessio Romagnoli,2.0,1.8,4.0,1.0,18.0,11.11,6.93,44.0,23.0,107.0,1.0,0.0,0.0,1519.0,92.12,9.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,30.0,€12.00m
Serie A,Como,Ignace Van der Brempt,0.0,0.36,0.0,12.0,6.0,0.0,6.92,39.0,16.0,28.0,0.0,0.0,1.0,384.0,82.23,9.0,0.0,0.0,0.0,0.0,0.0,Right-Back,23.0,€4.00m
Serie A,Bologna,Martin Erlić,0.0,0.23,0.0,0.0,6.0,0.0,6.91,2.0,2.0,8.0,0.0,0.0,0.0,220.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,27.0,€5.00m
Serie A,Udinese,Christian Kabasele,1.0,0.81,1.0,1.0,14.0,7.14,6.91,13.0,11.0,50.0,0.0,0.0,0.0,439.0,85.58,5.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,34.0,€1.00m
Serie A,Atalanta,Isak Hien,0.0,1.0,1.0,6.0,8.0,0.0,6.91,48.0,29.0,78.0,1.0,0.0,0.0,1115.0,89.85,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€30.00m
Serie A,Parma,Leandro Chichizola,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,3.0,0.0,0.0,0.0,31.0,70.45,0.0,4.0,0.0,0.0,3.0,1.0,Goalkeeper,34.0,€415k
Serie A,Fiorentina,Sofyan Amrabat,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.0,0.0,2.0,0.0,0.0,0.0,111.0,86.05,2.0,0.0,0.0,0.0,0.0,0.0,Defensive Midfield,27.0,€19.4m
Serie A,Bologna,Michel Aebischer,0.0,0.38,1.0,3.0,9.0,0.0,6.9,17.0,6.0,5.0,0.0,0.0,0.0,337.0,89.87,7.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,28.0,€10.00m
Serie A,AC Milan,Mattia Liberali,0.0,0.07,0.0,0.0,2.0,0.0,6.9,2.0,0.0,0.0,0.0,0.0,0.0,24.0,82.76,1.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,19.0,€5.3m
Serie A,Roma,Victor Nelsson,0.0,0.03,0.0,1.0,1.0,0.0,6.9,5.0,2.0,9.0,0.0,0.0,0.0,104.0,89.66,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€14.00m
Serie A,Udinese,Maduka Okoye,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,17.0,1.0,0.0,0.0,553.0,76.59,0.0,60.0,4.0,0.0,43.0,8.0,Goalkeeper,25.0,€7.50m
Serie A,Udinese,Maduka Okoye,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,17.0,1.0,0.0,0.0,553.0,76.59,0.0,60.0,4.0,0.0,43.0,8.0,Goalkeeper,25.0,€7.50m
Serie A,Napoli,Juan Jesus,0.0,0.34,0.0,0.0,3.0,0.0,6.89,25.0,9.0,39.0,0.0,0.0,1.0,761.0,89.74,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,33.0,€1.50m
Serie A,Lazio,Samuel Gigot,2.0,1.31,0.0,1.0,4.0,50.0,6.89,4.0,13.0,33.0,0.0,0.0,0.0,286.0,91.96,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,31.0,€4.00m
Serie A,Lecce,Federico Baschirotto,2.0,1.09,2.0,4.0,19.0,10.53,6.89,37.0,23.0,214.0,0.0,0.0,0.0,1343.0,86.93,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,28.0,€3.80m
Serie A,Inter Milan,Piotr Zieliński,2.0,2.63,1.0,6.0,17.0,11.76,6.89,14.0,6.0,10.0,0.0,0.0,2.0,624.0,92.44,14.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,30.0,€14.00m
Serie A,Verona,Diego Coppola,2.0,0.74,1.0,1.0,9.0,22.22,6.89,65.0,69.0,170.0,2.0,0.0,0.0,890.0,81.65,3.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,21.0,€7.50m
Serie A,Empoli,Jacopo Fazzini,3.0,2.4,1.0,20.0,20.0,15.0,6.88,32.0,6.0,22.0,0.0,0.0,0.0,256.0,76.88,9.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,22.0,€8.00m
Serie A,Roma,Stephan El Shaarawy,3.0,2.2,5.0,17.0,27.0,11.11,6.87,16.0,10.0,12.0,0.0,0.0,3.0,337.0,82.0,13.0,0.0,0.0,0.0,0.0,0.0,Left Winger,32.0,€5.00m
Serie A,Parma,Mateo Pellegrino,3.0,2.95,5.0,2.0,19.0,15.79,6.87,2.0,0.0,6.0,0.0,0.0,1.0,62.0,51.67,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,23.0,€3.50m
Serie A,Torino,Samuele Ricci,1.0,1.22,3.0,6.0,21.0,4.76,6.87,32.0,25.0,42.0,0.0,0.0,1.0,1075.0,89.51,11.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,23.0,€30.00m
Serie A,Venezia,Daniele Ghilardi,0.0,0.55,0.0,2.0,11.0,0.0,6.87,39.0,26.0,91.0,0.0,0.0,0.0,598.0,81.25,6.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,22.0,€4.00m
Serie A,Fiorentina,Lucas Martínez Quarta,1.0,0.72,0.0,2.0,3.0,33.33,6.86,12.0,3.0,25.0,0.0,0.0,0.0,222.0,88.8,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,27.0,€8.1m
Serie A,Verona,Jesse Joronen,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,11.0,1.0,0.0,0.0,177.0,69.41,0.0,27.0,2.0,0.0,14.0,1.0,Goalkeeper,32.0,€600k
Serie A,Como,Álex Valle,0.0,0.29,0.0,8.0,9.0,0.0,6.86,24.0,7.0,37.0,0.0,0.0,0.0,411.0,85.27,11.0,0.0,0.0,0.0,0.0,0.0,Left-Back,21.0,€4.50m
Serie A,Genoa,Patrizio Masini,1.0,0.36,0.0,10.0,7.0,14.29,6.86,49.0,13.0,34.0,0.0,0.0,0.0,447.0,79.4,5.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,24.0,€3.50m
Serie A,Udinese,Nehuén Pérez,0.0,0.0,0.0,1.0,0.0,0.0,6.85,1.0,1.0,7.0,0.0,0.0,0.0,49.0,81.67,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,23.0,€11.8m
Serie A,Udinese,Enzo Ebosse,0.0,0.0,0.0,1.0,0.0,0.0,6.85,0.0,1.0,1.0,0.0,0.0,0.0,46.0,86.79,1.0,0.0,0.0,0.0,0.0,0.0,Left-Back,25.0,€1.9m
Serie A,Cagliari,Alen Sherri,0.0,0.0,0.0,0.0,0.0,0.0,6.85,1.0,0.0,5.0,0.0,0.0,0.0,129.0,72.47,1.0,16.0,1.0,0.0,11.0,1.0,Goalkeeper,27.0,€1.00m
Serie A,Lecce,Stefan Posch,0.0,0.5,1.0,4.0,5.0,0.0,6.85,40.0,9.0,32.0,0.0,0.0,0.0,498.0,80.32,10.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,28.0,€10.00m
Serie A,Como,Ivan Smolčić,0.0,0.13,0.0,0.0,5.0,0.0,6.85,15.0,10.0,21.0,0.0,0.0,0.0,246.0,84.54,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,23.0,€2.2m
Serie A,Atalanta,Mattia Viti,0.0,0.57,1.0,5.0,10.0,0.0,6.85,62.0,47.0,112.0,2.0,0.0,0.0,855.0,79.83,3.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,23.0,€6.50m
Serie A,Genoa,Koni De Winter,3.0,1.73,3.0,5.0,12.0,25.0,6.84,33.0,23.0,100.0,0.0,0.0,0.0,1013.0,87.1,3.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,22.0,€18.00m
Serie A,Monza,Semuel Pizzignacco,0.0,0.0,0.0,0.0,0.0,0.0,6.84,0.0,0.0,11.0,0.0,0.0,0.0,155.0,68.28,0.0,17.0,1.0,0.0,13.0,3.0,Goalkeeper,23.0,€800k
Serie A,Genoa,Mattia Bani,0.0,0.66,2.0,2.0,5.0,0.0,6.84,18.0,19.0,77.0,0.0,0.0,0.0,697.0,87.89,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,31.0,€2.00m
Serie A,Fiorentina,Pietro Comuzzo,0.0,0.4,1.0,0.0,4.0,0.0,6.83,41.0,27.0,101.0,2.0,0.0,0.0,1015.0,86.16,6.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,20.0,€25.00m
Serie A,Juventus,Juan Cabal,0.0,0.15,0.0,4.0,5.0,0.0,6.83,10.0,2.0,14.0,0.0,0.0,0.0,278.0,87.97,2.0,0.0,0.0,0.0,0.0,0.0,Left-Back,24.0,€9.00m
Serie A,Napoli,Rafa Marín,0.0,0.22,0.0,0.0,2.0,0.0,6.83,1.0,1.0,4.0,0.0,0.0,0.0,115.0,97.46,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,22.0,€7.00m
Serie A,Atalanta,Ibrahim Sulemana,1.0,0.08,0.0,0.0,2.0,50.0,6.82,5.0,0.0,1.0,0.0,0.0,0.0,107.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,Defensive Midfield,21.0,€6.00m
Serie A,Bologna,Łukasz Skorupski,0.0,0.0,0.0,1.0,0.0,0.0,6.82,1.0,0.0,19.0,1.0,0.0,0.0,712.0,75.74,0.0,50.0,8.0,1.0,36.0,10.0,Goalkeeper,33.0,€2.4m
Serie A,Bologna,Łukasz Skorupski,0.0,0.0,0.0,1.0,0.0,0.0,6.82,1.0,0.0,19.0,1.0,0.0,0.0,712.0,75.74,0.0,50.0,8.0,1.0,36.0,10.0,Goalkeeper,33.0,€2.4m
Serie A,AC Milan,Luka Jović,2.0,2.36,2.0,4.0,10.0,20.0,6.81,0.0,1.0,3.0,0.0,0.0,0.0,104.0,83.2,11.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,27.0,€2.50m
Serie A,Udinese,Lautaro Giannetti,1.0,0.08,0.0,0.0,2.0,50.0,6.81,22.0,15.0,42.0,1.0,0.0,0.0,311.0,82.28,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,31.0,€2.50m
Serie A,Monza,Stefano Sensi,1.0,0.91,0.0,4.0,6.0,16.67,6.8,8.0,3.0,3.0,0.0,0.0,0.0,202.0,89.38,0.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,29.0,€1.50m
Serie A,Cagliari,José Luis Palomino,1.0,0.48,0.0,0.0,2.0,50.0,6.8,27.0,22.0,46.0,0.0,0.0,0.0,481.0,87.61,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,35.0,€700k
Serie A,Como,Sergi Roberto,0.0,0.67,1.0,3.0,6.0,0.0,6.8,14.0,9.0,14.0,0.0,0.0,1.0,452.0,90.95,15.0,0.0,0.0,0.0,0.0,0.0,Right-Back,33.0,€2.00m
Serie A,Torino,Alessio Cacciamani,0.0,0.0,1.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,20.0,
Serie A,Napoli,Simone Scuffet,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,16.0,2.0,0.0,0.0,265.0,67.6,0.0,36.0,1.0,0.0,19.0,4.0,Goalkeeper,28.0,€2.00m
Serie A,Juventus,Lloyd Kelly,0.0,0.39,1.0,0.0,7.0,0.0,6.8,10.0,1.0,40.0,1.0,0.0,0.0,464.0,84.06,3.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€18.00m
Serie A,Atalanta,Gianluca Scamacca,0.0,0.09,0.0,0.0,1.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,25.0,€24.00m
Serie A,Verona,Alphadjo Cissè,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,0.0,
Serie A,Fiorentina,Andrea Colpani,2.0,2.68,4.0,12.0,36.0,5.56,6.8,15.0,9.0,9.0,0.0,0.0,1.0,366.0,86.12,17.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,26.0,€12.00m
Serie A,Parma,Lautaro Valenti,1.0,0.27,0.0,0.0,7.0,14.29,6.79,16.0,11.0,91.0,0.0,0.0,0.0,655.0,84.52,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€1.50m
Serie A,Bologna,Federico Ravaglia,0.0,0.0,1.0,0.0,0.0,0.0,6.79,0.0,0.0,13.0,0.0,0.0,0.0,304.0,76.0,1.0,10.0,4.0,0.0,5.0,5.0,Goalkeeper,25.0,€1.00m
Serie A,Udinese,Jesper Karlström,0.0,0.61,1.0,6.0,11.0,0.0,6.79,60.0,34.0,70.0,0.0,0.0,3.0,1278.0,84.08,20.0,0.0,0.0,0.0,0.0,0.0,Defensive Midfield,29.0,€3.50m
Serie A,Napoli,Philip Billing,1.0,1.54,2.0,1.0,6.0,16.67,6.79,9.0,4.0,5.0,0.0,0.0,0.0,67.0,79.76,3.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,28.0,€12.00m
Serie A,Roma,Pierluigi Gollini,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,2.0,1.0,0.0,0.0,185.0,80.79,0.0,18.0,1.0,1.0,13.0,1.0,Goalkeeper,30.0,€1.00m
Serie A,Fiorentina,Matias Moreno,0.0,0.0,3.0,0.0,0.0,0.0,6.78,8.0,1.0,9.0,0.0,0.0,0.0,58.0,84.06,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,24.0,€3.9m
Serie A,Verona,Lorenzo Montipò,0.0,0.0,0.0,0.0,0.0,0.0,6.77,1.0,0.0,42.0,3.0,0.0,0.0,423.0,44.9,0.0,96.0,8.0,1.0,54.0,8.0,Goalkeeper,29.0,€3.00m
Serie A,Verona,Lorenzo Montipò,0.0,0.0,0.0,0.0,0.0,0.0,6.77,1.0,0.0,42.0,3.0,0.0,0.0,423.0,44.9,0.0,96.0,8.0,1.0,54.0,8.0,Goalkeeper,29.0,€3.00m
Serie A,Empoli,Devis Vásquez,0.0,0.0,1.0,0.0,0.0,0.0,6.77,0.0,0.0,28.0,3.0,0.0,0.0,512.0,55.29,0.0,80.0,6.0,1.0,58.0,13.0,Goalkeeper,27.0,€2.00m
Serie A,Empoli,Devis Vásquez,0.0,0.0,1.0,0.0,0.0,0.0,6.77,0.0,0.0,28.0,3.0,0.0,0.0,512.0,55.29,0.0,80.0,6.0,1.0,58.0,13.0,Goalkeeper,27.0,€2.00m
Serie A,Monza,Keita Baldé,2.0,0.91,1.0,4.0,11.0,18.18,6.77,1.0,2.0,0.0,0.0,0.0,0.0,130.0,90.91,2.0,0.0,0.0,0.0,0.0,0.0,Left Winger,30.0,€1.00m
Serie A,Bologna,Lorenzo De Silvestri,1.0,0.81,0.0,1.0,8.0,12.5,6.76,11.0,10.0,28.0,0.0,0.0,0.0,342.0,80.47,5.0,0.0,0.0,0.0,0.0,0.0,Right-Back,36.0,€400k
Serie A,Venezia,Magnus Kofoed Andersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238.0,82.35,9.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,25.0,
Serie A,Lazio,Adam Marušić,4.0,1.99,0.0,9.0,22.0,18.18,6.76,29.0,14.0,54.0,0.0,0.0,0.0,843.0,87.45,12.0,0.0,0.0,0.0,0.0,0.0,Right-Back,31.0,€4.3m
Serie A,Bologna,Benjamín Domínguez,3.0,2.21,2.0,28.0,29.0,10.34,6.75,18.0,4.0,7.0,0.0,0.0,2.0,263.0,80.92,8.0,0.0,0.0,0.0,0.0,0.0,Left Winger,20.0,€15.6m
Serie A,Monza,Matteo Pessina,0.0,0.17,0.0,5.0,3.0,0.0,6.75,15.0,12.0,7.0,0.0,0.0,0.0,423.0,87.76,4.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,28.0,€9.00m
Serie A,Bologna,Samuel Illing Junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,77.92,1.0,0.0,0.0,0.0,0.0,0.0,Left Midfield,20.0,
Serie A,Udinese,Thomas Kristensen,1.0,0.88,0.0,10.0,3.0,33.33,6.73,30.0,18.0,71.0,0.0,0.0,0.0,701.0,80.57,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,23.0,€6.00m
Serie A,Cagliari,Florinel Coman,1.0,0.22,0.0,2.0,4.0,25.0,6.73,5.0,1.0,3.0,0.0,0.0,0.0,67.0,83.75,1.0,0.0,0.0,0.0,0.0,0.0,Left Winger,27.0,€6.00m
Serie A,Genoa,Honest Ahanor,0.0,0.62,1.0,0.0,3.0,0.0,6.73,7.0,1.0,9.0,0.0,0.0,0.0,43.0,69.35,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,17.0,€3.00m
Serie A,Verona,Martin Frese,0.0,0.02,0.0,0.0,1.0,0.0,6.73,16.0,8.0,16.0,0.0,0.0,0.0,154.0,74.04,4.0,0.0,0.0,0.0,0.0,0.0,Left-Back,27.0,€2.00m
Serie A,Parma,Alessandro Vogliacco,2.0,1.43,0.0,1.0,6.0,33.33,6.73,20.0,12.0,55.0,0.0,0.0,0.0,687.0,87.18,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,26.0,€2.00m
Serie A,Como,Andrea Belotti,2.0,2.49,3.0,2.0,19.0,10.53,6.73,7.0,1.0,8.0,0.0,0.0,0.0,90.0,78.26,7.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,30.0,€1.9m
Serie A,Monza,Luca Caldirola,0.0,0.25,1.0,1.0,3.0,0.0,6.73,9.0,10.0,38.0,0.0,0.0,0.0,456.0,89.41,2.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,34.0,€800k
Serie A,Bologna,Thijs Dallinga,2.0,4.24,7.0,2.0,30.0,6.67,6.72,10.0,1.0,13.0,0.0,0.0,2.0,204.0,73.12,12.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,24.0,€12.00m
Serie A,Atalanta,Odilon Kossounou,0.0,0.53,3.0,5.0,6.0,0.0,6.72,12.0,9.0,14.0,0.0,0.0,0.0,512.0,87.82,1.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,24.0,€25.00m
Serie A,Como,Pepe Reina,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0,0.0,9.0,1.0,0.0,0.0,230.0,73.95,0.0,26.0,2.0,0.0,14.0,5.0,Goalkeeper,42.0,€600k
Serie A,Cagliari,Adam Obert,1.0,0.9,2.0,5.0,9.0,11.11,6.72,30.0,23.0,46.0,0.0,0.0,1.0,328.0,76.81,10.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,22.0,€3.00m
Serie A,Juventus,Alberto Costa,0.0,0.54,2.0,3.0,5.0,0.0,6.71,11.0,2.0,8.0,0.0,0.0,0.0,100.0,81.97,1.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,21.0,€10.00m
Serie A,Como,Edoardo Goldaniga,1.0,2.09,4.0,3.0,12.0,8.33,6.71,33.0,29.0,93.0,1.0,0.0,0.0,1207.0,87.78,4.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,31.0,€2.00m
Serie A,Monza,Omari Forson,0.0,0.23,1.0,6.0,5.0,0.0,6.71,3.0,1.0,1.0,0.0,0.0,0.0,87.0,86.14,8.0,0.0,0.0,0.0,0.0,0.0,Right Winger,20.0,€2.00m
Serie A,Parma,Giovanni Leoni,1.0,0.23,0.0,3.0,2.0,50.0,6.7,13.0,15.0,56.0,0.0,0.0,0.0,537.0,88.47,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Back,18.0,€6.00m
Serie A,Fiorentina,Tommaso Rubino,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,19.0,€775k
